A_AF_01_sila;pomik;;A_AF_02_sila;pomik;;A_AF_03_sila;pomik
13,980973;27,145;;14,254525;29,035;;13,969644;28,815
14,010232;27,195;;14,249899;29,05;;13,976477;28,84
14,038495;27,24;;14,254586;29,055;;13,987552;28,86
14,061014;27,29;;14,246253;29,065;;13,990279;28,88
14,086428;27,335;;14,243113;29,07;;14,004816;28,9
14,109896;27,375;;14,234887;29,07;;14,010346;28,92
14,130638;27,42;;14,216703;29,075;;14,020579;28,945
14,152329;27,46;;14,197739;29,075;;14,038962;28,97
14,172152;27,5;;13,259955;29,125;;14,050313;28,995
14,183962;27,54;;13,301592;29,185;;14,058631;29,02
14,209636;27,575;;13,339812;29,255;;14,069783;29,045
14,217449;27,615;;13,376745;29,33;;14,073061;29,065
14,238773;27,645;;13,426087;29,42;;14,082467;29,09
14,249435;27,68;;13,483257;29,52;;14,10206;29,115
14,268476;27,71;;13,540978;29,625;;14,109612;29,145
14,274067;27,735;;13,612271;29,74;;14,130108;29,17
14,287762;27,76;;13,679475;29,85;;14,136312;29,195
14,278877;27,78;;13,741745;29,965;;14,148859;29,22
14,226594;27,78;;13,805885;30,085;;14,157575;29,245
14,18289;27,78;;13,885757;30,2;;14,170473;29,27
14,16846;27,78;;13,948656;30,32;;14,180522;29,295
14,167295;27,78;;14,031362;30,45;;14,18884;29,325
14,166897;27,78;;14,107404;30,59;;14,205262;29,35
14,164247;27,78;;14,189129;30,72;;14,222174;29,38
14,147059;27,78;;14,256854;30,85;;14,232147;29,405
14,153478;27,78;;14,343175;30,975;;14,237478;29,43
14,145972;27,78;;14,406043;31,1;;14,253547;29,455
14,189508;27,78;;14,478409;31,23;;14,257897;29,48
14,215289;27,785;;14,53083;31,34;;14,270765;29,5
14,219257;27,785;;14,586345;31,45;;14,273461;29,525
14,211107;27,79;;14,629712;31,545;;14,291583;29,545
14,213864;27,795;;14,681061;31,64;;14,298247;29,57
14,210387;27,795;;14,716585;31,725;;14,309736;29,59
14,220452;27,805;;14,750133;31,795;;14,312279;29,61
14,220452;27,815;;14,773279;31,86;;14,324488;29,63
14,228785;27,83;;14,802094;31,925;;14,332209;29,655
14,232998;27,84;;14,820645;31,98;;14,333526;29,675
14,24271;27,865;;14,841785;32,025;;14,319019;29,69
14,25305;27,89;;14,851053;32,065;;14,278118;29,69
14,263987;27,91;;14,859662;32,1;;14,271669;29,69
14,276411;27,93;;14,863155;32,13;;14,267089;29,69
14,288773;27,955;;14,867781;32,15;;14,305477;29,695
14,304521;27,98;;14,862205;32,165;;14,30514;29,7
14,31192;28,005;;14,862726;32,18;;14,302031;29,7
14,332738;28,03;;14,848295;32,19;;14,309123;29,71
14,350891;28,065;;14,826818;32,19;;14,317411;29,715
14,382738;28,115;;14,788874;32,19;;14,317349;29,725
14,406651;28,16;;14,73319;32,19;;14,322512;29,735
14,437442;28,2;;14,687387;32,19;;14,332193;29,75
14,456866;28,245;;14,638091;32,19;;14,363842;29,795
14,482463;28,285;;14,607117;32,19;;14,38345;29,84
14,500095;28,325;;14,585165;32,19;;14,41735;29,89
14,530273;28,365;;14,574304;32,19;;14,444955;29,94
14,541732;28,4;;14,563152;32,19;;14,476052;29,985
14,567345;28,435;;14,560916;32,19;;14,498126;30,03
14,58104;28,47;;14,554972;32,19;;14,529821;30,075
14,600571;28,505;;14,547619;32,19;;14,556751;30,125
14,612765;28,54;;14,546133;32,19;;14,583988;30,17
14,626261;28,57;;14,546761;32,19;;14,606261;30,215
14,644275;28,6;;14,583112;32,19;;14,623219;30,26
14,649882;28,63;;14,59716;32,19;;14,649659;30,3
14,672799;28,66;;14,596072;32,19;;14,216445;30,375
14,684472;28,69;;14,595184;32,19;;14,320046;30,44
14,695639;28,715;;14,594326;32,19;;14,370567;30,505
14,707082;28,745;;14,599626;32,19;;14,412019;30,575
14,716151;28,77;;14,637065;32,19;;14,444281;30,64
14,728559;28,795;;14,657531;32,195;;14,486514;30,71
14,739773;28,82;;14,650913;32,195;;14,52331;30,78
14,749439;28,84;;14,642978;32,2;;14,566157;30,85
14,756148;28,86;;14,654437;32,205;;14,598969;30,92
14,754693;28,88;;14,646992;32,21;;14,638431;30,99
14,769338;28,9;;14,658006;32,215;;14,67423;31,06
14,773413;28,92;;14,65413;32,225;;14,707824;31,125
14,780658;28,935;;14,675929;32,235;;14,739182;31,195
14,777564;28,95;;14,68345;32,245;;14,753245;31,26
14,790493;28,97;;14,689777;32,26;;14,780098;31,325
14,79227;28,985;;14,688383;32,275;;14,807167;31,385
14,800312;29;;14,704161;32,29;;14,843533;31,445
14,800649;29,015;;14,70292;32,31;;14,864214;31,505
14,810009;29,03;;14,715129;32,33;;14,900075;31,56
14,8103;29,04;;14,719894;32,35;;14,920801;31,615
14,817178;29,055;;14,733834;32,375;;14,952404;31,67
14,817776;29,07;;14,74615;32,4;;14,96999;31,725
14,823658;29,08;;14,758834;32,425;;14,998237;31,77
14,825251;29,095;;14,765421;32,455;;15,014552;31,82
14,829939;29,105;;14,781184;32,48;;15,034849;31,865
14,83242;29,12;;14,7738;32,49;;15,049739;31,905
14,836281;29,13;;14,800225;32,52;;15,065655;31,945
14,836434;29,14;;14,810075;32,55;;15,074065;31,98
14,83288;29,15;;14,825777;32,575;;15,08004;32,01
14,840095;29,16;;14,839748;32,605;;15,096645;32,04
14,842561;29,17;;14,851374;32,635;;15,121553;32,085
14,843588;29,18;;14,867689;32,67;;15,143781;32,14
14,841918;29,19;;14,880986;32,7;;15,164185;32,19
14,848582;29,2;;14,895324;32,73;;15,194425;32,24
14,856042;29,215;;14,905312;32,76;;15,206787;32,285
14,861235;29,23;;14,927539;32,795;;15,229428;32,325
14,859335;29,245;;14,928811;32,83;;15,242954;32,36
14,870518;29,255;;14,954332;32,86;;15,246891;32,395
14,870901;29,275;;14,965361;32,89;;15,256144;32,425
14,885285;29,29;;14,979807;32,925;;15,267893;32,45
14,887706;29,31;;14,986624;32,955;;15,268276;32,47
14,897234;29,33;;15,008836;32,99;;15,268813;32,49
14,912522;29,35;;15,014259;33,025;;15,272612;32,505
14,928362;29,375;;15,036149;33,055;;15,269931;32,515
14,942348;29,405;;15,042415;33,085;;15,267373;32,525
14,958004;29,43;;15,059418;33,115;;15,259989;32,53
14,968206;29,455;;15,069422;33,145;;15,254643;32,54
14,997679;29,51;;15,083928;33,175;;14,520828;32,57
15,035118;29,565;;15,093472;33,205;;14,710076;32,605
15,055875;29,615;;15,106018;33,23;;14,757856;32,645
15,089622;29,66;;15,112345;33,26;;14,800288;32,685
15,117763;29,705;;15,125626;33,285;;14,817752;32,735
15,143621;29,75;;15,13687;33,315;;14,848527;32,785
15,162019;29,795;;15,152541;33,34;;14,874018;32,84
15,191814;29,84;;15,160798;33,37;;14,871444;32,9
15,212708;29,88;;15,168886;33,4;;14,908332;32,96
15,231826;29,92;;15,187575;33,43;;14,946337;33,02
15,250638;29,96;;15,188724;33,455;;14,982382;33,085
15,271195;29,995;;15,206141;33,48;;15,024632;33,15
15,28463;30,035;;15,206846;33,505;;15,057092;33,215
15,308037;30,065;;15,222104;33,53;;15,094194;33,28
15,319373;30,1;;15,225949;33,555;;15,127895;33,345
15,334018;30,13;;15,241742;33,58;;15,165641;33,41
15,34733;30,16;;15,244009;33,605;;15,158288;33,48
15,354315;30,19;;15,257551;33,625;;15,189998;33,545
15,320736;30,2;;15,258823;33,65;;15,230531;33,61
15,301603;30,2;;15,273682;33,67;;15,256006;33,675
15,304345;30,2;;15,276929;33,69;;15,291653;33,735
15,302921;30,2;;15,288265;33,71;;15,317541;33,795
15,300194;30,2;;15,289751;33,73;;15,350998;33,85
15,295506;30,2;;15,300873;33,75;;15,377759;33,91
15,298386;30,2;;15,301853;33,77;;15,403388;33,965
15,29111;30,2;;15,312239;33,785;;15,430257;34,015
15,285794;30,205;;15,314322;33,805;;15,451351;34,065
15,283941;30,205;;15,323713;33,825;;15,467359;34,115
15,272038;30,205;;15,330315;33,845;;15,490597;34,165
15,276618;30,205;;15,337408;33,865;;15,516241;34,215
15,274749;30,205;;15,341728;33,88;;15,537197;34,26
15,27164;30,21;;15,340747;33,9;;15,553297;34,31
15,284293;30,215;;15,352604;33,915;;15,566609;34,35
15,282593;30,22;;15,360585;33,94;;15,586784;34,39
15,284569;30,225;;15,366682;33,96;;15,595868;34,43
15,282853;30,23;;15,380944;33,985;;15,617804;34,465
15,29903;30,255;;15,384253;34,005;;15,622507;34,5
15,314103;30,275;;15,396584;34,025;;15,636646;34,53
15,316815;30,295;;15,396768;34,05;;15,639006;34,555
15,338858;30,32;;15,407782;34,075;;15,652256;34,585
15,346135;30,345;;15,421477;34,1;;15,648672;34,605
15,363996;30,37;;15,434774;34,125;;15,647293;34,625
15,366892;30,395;;15,441422;34,15;;15,6565;34,645
15,407762;30,44;;15,456772;34,175;;15,655902;34,66
15,435857;30,495;;15,467464;34,205;;15,660819;34,675
15,474935;30,55;;15,478065;34,23;;15,654922;34,69
15,500517;30,6;;15,485387;34,26;;15,659686;34,705
15,528811;30,645;;15,498822;34,285;;15,649974;34,715
15,543823;30,675;;15,510341;34,315;;15,65627;34,725
15,562236;30,705;;15,498132;34,345;;15,641457;34,735
15,574338;30,73;;15,514202;34,37;;15,648855;34,745
15,590821;30,76;;15,527131;34,395;;15,648074;34,755
15,599951;30,785;;15,534223;34,42;;15,648993;34,76
15,615592;30,81;;15,552774;34,45;;15,63827;34,77
15,623067;30,835;;15,565167;34,48;;15,64089;34,78
15,634556;30,86;;15,580593;34,51;;15,645424;34,79
15,648282;30,885;;15,592741;34,54;;15,64066;34,795
15,652602;30,905;;15,595912;34,565;;15,636983;34,805
15,666266;30,93;;15,617496;34,6;;15,634655;34,815
15,669406;30,95;;15,62416;34,63;;15,643999;34,825
15,684557;30,97;;15,644196;34,665;;15,634318;34,835
15,688448;30,99;;15,649206;34,69;;15,638408;34,84
15,700075;31,01;;15,665995;34,725;;15,624759;34,85
15,704211;31,03;;15,681819;34,755;;15,643999;34,86
15,708347;31,05;;15,697628;34,79;;15,639572;34,875
15,721858;31,07;;15,706375;34,82;;15,635666;34,89
15,729027;31,085;;15,712748;34,85;;15,650081;34,905
15,734419;31,105;;15,72773;34,88;;15,645639;34,92
15,734205;31,12;;15,744182;34,905;;15,663715;34,94
15,746889;31,135;;15,757984;34,935;;15,661463;34,965
15,752235;31,15;;15,769519;34,97;;15,6779;34,985
15,755115;31,17;;15,77174;35;;15,683706;35,005
15,762284;31,185;;15,793049;35,03;;15,706959;35,035
15,768274;31,2;;15,804492;35,06;;15,719674;35,065
15,771751;31,21;;15,815812;35,085;;15,733629;35,095
15,777327;31,225;;15,823778;35,115;;15,739267;35,125
15,778323;31,24;;15,8383;35,145;;15,754157;35,155
15,790501;31,26;;15,846833;35,17;;15,765079;35,185
15,78828;31,275;;15,858644;35,195;;15,787337;35,22
15,798896;31,29;;15,864005;35,22;;15,793924;35,25
15,802067;31,305;;15,876582;35,245;;15,824761;35,285
15,816528;31,32;;15,883445;35,27;;15,827533;35,32
15,839062;31,345;;15,895072;35,29;;15,844461;35,355
15,857;31,385;;15,902072;35,315;;15,859795;35,385
15,878477;31,425;;15,90293;35,335;;15,869828;35,42
15,897809;31,465;;15,916058;35,355;;15,89299;35,455
15,918443;31,5;;15,920225;35,375;;15,901554;35,495
15,94133;31,54;;15,935191;35,4;;15,92637;35,53
15,960064;31,575;;15,942744;35,425;;15,93815;35,565
15,976486;31,605;;15,951674;35,45;;15,953071;35,6
15,996171;31,64;;15,960866;35,475;;15,959642;35,63
16,005791;31,67;;15,970394;35,495;;15,98426;35,665
16,027543;31,7;;15,97718;35,52;;15,991735;35,7
16,044287;31,735;;15,987413;35,54;;16,010822;35,735
16,060755;31,76;;15,989742;35,57;;16,020105;35,77
16,073975;31,79;;16,009013;35,595;;16,04097;35,805
16,086582;31,82;;15,98199;35,62;;16,054496;35,835
16,099679;31,845;;16,004815;35,64;;16,060945;35,87
16,108105;31,875;;16,007772;35,665;;16,072419;35,9
16,121984;31,9;;16,024117;35,695;;16,087033;35,93
16,136184;31,925;;16,02306;35,725;;16,097649;35,96
16,145023;31,95;;16,039466;35,755;;16,109889;35,985
16,15256;31,975;;16,050664;35,785;;16,115664;36,015
16,162961;32;;16,06439;35,81;;16,121699;36,045
16,177529;32,02;;16,07329;35,84;;16,139607;36,075
16,178004;32,045;;16,087751;35,87;;16,14192;36,1
16,187578;32,065;;16,096789;35,9;;16,158832;36,13
16,200998;32,085;;16,113609;35,93;;16,165771;36,155
16,21359;32,11;;16,122647;35,955;;16,181825;36,18
16,22419;32,14;;16,145212;35,99;;16,186084;36,205
16,23473;32,165;;16,161404;36,03;;16,196669;36,23
16,250615;32,19;;16,180766;36,07;;16,197037;36,255
16,26048;32,215;;16,191873;36,11;;16,212739;36,28
16,266884;32,235;;16,206655;36,15;;16,21519;36,305
16,279062;32,26;;16,229909;36,185;;16,227108;36,33
16,287411;32,28;;16,25036;36,22;;16,231795;36,35
16,2934;32,3;;16,263932;36,255;;16,231489;36,375
16,302347;32,315;;16,275605;36,29;;16,242028;36,395
16,308995;32,335;;16,289667;36,32;;16,24958;36,42
16,316149;32,355;;16,301095;36,355;;16,245873;36,44
16,321204;32,37;;16,31551;36,385;;16,257439;36,46
16,328833;32,39;;16,318375;36,415;;16,269924;36,48
16,332616;32,405;;16,336926;36,445;;16,272038;36,505
16,337243;32,425;;16,344493;36,47;;16,279146;36,525
16,346955;32,44;;16,359031;36,5;;16,28731;36,545
16,352362;32,455;;16,365985;36,52;;16,299075;36,565
16,345714;32,465;;16,377;36,545;;16,302369;36,59
16,350601;32,475;;16,380952;36,57;;16,315849;36,615
16,357218;32,485;;16,39434;36,595;;16,31565;36,64
16,355717;32,5;;16,398768;36,62;;16,333129;36,66
16,360634;32,51;;16,409583;36,64;;16,339394;36,685
16,361109;32,52;;16,411053;36,665;;16,353396;36,715
16,370086;32,535;;16,422619;36,685;;16,359891;36,74
16,366655;32,545;;16,425974;36,705;;16,375363;36,765
16,377286;32,56;;16,43636;36,725;;16,380985;36,79
16,378404;32,57;;16,441645;36,745;;16,39589;36,815
16,385558;32,585;;16,448676;36,765;;16,402753;36,84
16,38614;32,595;;16,448186;36,785;;16,41824;36,87
16,390276;32,61;;16,44765;36,8;;16,427309;36,9
16,393677;32,62;;16,447466;36,81;;16,441187;36,925
16,397047;32,63;;16,458312;36,825;;16,452477;36,955
16,40826;32,645;;16,462034;36,84;;16,462404;36,98
16,409317;32,665;;16,467564;36,865;;16,47037;37,005
16,419933;32,68;;;;;16,480725;37,03
16,420117;32,695;;;;;16,496059;37,06
16,433674;32,71;;;;;16,502079;37,09
16,464327;32,75;;;;;16,520293;37,115
16,490767;32,8;;;;;16,528351;37,145
16,517407;32,845;;;;;16,541694;37,17
16,54498;32,89;;;;;16,552049;37,195
16,567943;32,935;;;;;16,568088;37,23
16,595593;32,98;;;;;16,579776;37,26
16,620732;33,02;;;;;16,588783;37,285
16,644476;33,06;;;;;16,603444;37,315
16,663624;33,1;;;;;16,617705;37,345
16,685852;33,14;;;;;16,626529;37,37
16,705322;33,175;;;;;16,637819;37,4
16,71511;33,21;;;;;16,64436;37,425
16,739973;33,245;;;;;16,655619;37,45
16,752075;33,28;;;;;16,660843;37,475
16,771315;33,31;;;;;16,666511;37,5
16,78599;33,34;;;;;16,677356;37,525
16,797893;33,37;;;;;16,679011;37,545
16,805093;33,395;;;;;16,693457;37,57
16,820519;33,42;;;;;16,693931;37,59
16,825742;33,44;;;;;16,709863;37,61
16,833953;33,46;;;;;16,713248;37,635
16,83694;33,48;;;;;16,72391;37,655
16,845473;33,495;;;;;16,735032;37,68
16,84869;33,51;;;;;16,745356;37,705
16,847725;33,525;;;;;16,752572;37,73
16,8535;33,54;;;;;16,762559;37,755
16,852535;33,55;;;;;16,76691;37,78
16,858019;33,565;;;;;16,772593;37,8
16,858647;33,575;;;;;16,789934;37,825
16,865341;33,585;;;;;16,803032;37,855
16,861833;33,595;;;;;16,813035;37,88
16,862737;33,61;;;;;16,815394;37,91
16,86744;33,62;;;;;16,831815;37,935
16,876417;33,635;;;;;16,833133;37,96
16,873629;33,645;;;;;16,853568;37,985
16,875345;33,655;;;;;16,860324;38,015
16,88115;33,665;;;;;16,88177;38,045
16,877887;33,675;;;;;16,88851;38,075
16,886114;33,685;;;;;16,902603;38,1
16,889576;33,7;;;;;16,915241;38,125
16,891046;33,71;;;;;16,925582;38,15
16,888672;33,72;;;;;16,938894;38,18
16,890816;33,73;;;;;16,954105;38,21
16,889683;33,74;;;;;16,965426;38,24
16,898353;33,745;;;;;16,980086;38,275
16,895259;33,755;;;;;16,990395;38,305
16,913258;33,77;;;;;17,004963;38,335
16,913764;33,785;;;;;17,016483;38,365
16,91453;33,8;;;;;17,02235;38,39
16,920642;33,815;;;;;17,039155;38,42
16,929328;33,825;;;;;17,04611;38,445
16,93832;33,845;;;;;17,060218;38,475
16,950943;33,865;;;;;17,064492;38,5
16,955921;33,885;;;;;17,076701;38,525
16,964147;33,9;;;;;17,083135;38,55
16,977214;33,92;;;;;17,092602;38,575
15,357348;34,07;;;;;17,101196;38,6
15,42066;34,215;;;;;16,786625;38,645
15,499169;34,37;;;;;16,867569;38,69
15,606783;34,545;;;;;16,933026;38,73
15,717798;34,74;;;;;16,984972;38,77
15,851332;34,97;;;;;17,007705;38,82
15,997519;35,21;;;;;17,031725;38,865
16,185863;35,505;;;;;17,050399;38,91
16,3633;35,795;;;;;17,077988;38,955
16,550265;36,09;;;;;17,092158;39,005
16,733141;36,385;;;;;17,122397;39,05
16,902214;36,675;;;;;17,145436;39,1
17,063627;36,96;;;;;17,172857;39,145
17,214088;37,245;;;;;17,193139;39,195
17,365652;37,52;;;;;17,217526;39,24
17,506814;37,785;;;;;17,23381;39,285
17,595357;38,045;;;;;17,260618;39,33
17,729748;38,29;;;;;17,282171;39,38
17,848024;38,525;;;;;17,303265;39,425
17,9646;38,74;;;;;17,318875;39,47
18,049925;38,94;;;;;17,331636;39,51
18,139157;39,125;;;;;17,356743;39,555
18,205702;39,3;;;;;17,36667;39,595
18,275923;39,465;;;;;17,389801;39,635
18,358016;39,625;;;;;17,400463;39,675
18,39907;39,76;;;;;17,421924;39,71
18,451981;39,88;;;;;17,428159;39,75
18,485529;39,98;;;;;17,446833;39,785
18,513026;40,065;;;;;17,453772;39,82
18,526691;40,13;;;;;17,473212;39,855
18,521191;40,175;;;;;17,480013;39,89
18,501798;40,205;;;;;17,498534;39,92
18,479662;40,22;;;;;17,507342;39,955
18,416779;40,22;;;;;17,520623;39,985
18,219887;40,22;;;;;17,52888;40,015
17,99827;40,22;;;;;17,536662;40,045
17,869593;40,22;;;;;17,545501;40,075
17,763342;40,22;;;;;17,54498;40,1
17,67696;40,22;;;;;17,554233;40,13
17,617278;40,22;;;;;17,552517;40,155
17,582581;40,22;;;;;17,567836;40,18
17,550381;40,22;;;;;17,571497;40,205
17,527617;40,22;;;;;17,582235;40,23
17,526514;40,22;;;;;17,582925;40,255
17,513616;40,22;;;;;17,593648;40,28
17,511364;40,22;;;;;17,597401;40,305
17,506263;40,22;;;;;17,601567;40,325
17,500579;40,22;;;;;17,610115;40,35
17,488079;40,22;;;;;17,621221;40,375
17,492369;40,22;;;;;17,623427;40,395
17,492537;40,22;;;;;17,630934;40,42
17,562421;40,22;;;;;17,634595;40,44
17,586472;40,22;;;;;17,640692;40,46
17,590439;40,22;;;;;17,631653;40,485
17,589612;40,22;;;;;17,632098;40,505
17,582412;40,22;;;;;17,647018;40,53
17,590531;40,22;;;;;17,653881;40,555
17,566603;40,22;;;;;17,657895;40,58
17,586732;40,22;;;;;17,661908;40,6
17,669331;40,22;;;;;17,665692;40,625
17,679502;40,22;;;;;;
17,67938;40,22;;;;;;
17,683378;40,22;;;;;;
17,685033;40,22;;;;;;
17,692033;40,22;;;;;;
17,687882;40,22;;;;;;
17,676852;40,22;;;;;;
17,671521;40,225;;;;;;
17,665608;40,225;;;;;;
17,677756;40,235;;;;;;
17,673375;40,24;;;;;;
17,669438;40,25;;;;;;
17,679181;40,26;;;;;;
17,681172;40,275;;;;;;
17,680621;40,29;;;;;;
17,682321;40,305;;;;;;
17,682888;40,33;;;;;;
17,689;40,35;;;;;;
17,704564;40,375;;;;;;
17,70343;40,4;;;;;;
17,717692;40,43;;;;;;
17,732291;40,46;;;;;;
17,745404;40,49;;;;;;
17,759252;40,525;;;;;;
17,773177;40,56;;;;;;
17,787883;40,595;;;;;;
17,794562;40,635;;;;;;
17,818045;40,675;;;;;;
17,839292;40,72;;;;;;
17,859789;40,76;;;;;;
17,878508;40,805;;;;;;
17,903217;40,845;;;;;;
17,922182;40,89;;;;;;
17,945513;40,93;;;;;;
17,964278;40,975;;;;;;
17,989968;41,02;;;;;;
18,008963;41,065;;;;;;
